ID,URL,NAME,ADDRESS,CITY,SCHOOL_TYPE,LEVEL_CODE
c5b3a006-290d-4a43-a11c-142cc6e43c27,https://educationdestinationasia.com/school/spa-solo-raya,S.P.A. SOLO RAYA,Indonesia,Indonesia,,
3d7b2148-63e3-4338-a5c7-20d652f348da,https://educationdestinationasia.com/school/hanoi-academy-school,Hanoi Academy,Hanoi,Hanoi,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
1ac3b294-6e1a-4a76-a14c-6c661c3b16d5,https://educationdestinationasia.com/school/morris-allen-english-mytown-shopping-centre-cheras,Morris Allen English (MyTOWN Shopping Centre Cheras),Kuala Lumpur,Kuala Lumpur,,
b27972d5-93d3-4a72-aec0-210a4dd0b488,https://educationdestinationasia.com/school/springfield-school-pb1,Springfield School PB1,Indonesia,Indonesia,Primary Schools,p
311c9108-94bd-4c8c-945f-95ce22ad6d06,https://educationdestinationasia.com/school/al-kamal-american-international-school,Al Kamal American International School,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
e77e8e33-ab0a-4d3d-b33d-2070cabeffee,https://educationdestinationasia.com/school/oakbridge-international-school-1,Oakbridge International School,"Subang Jaya, Selangor",Subang Jaya,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
63dce16a-28ba-40ed-ae04-bf66e3b97cfd,https://educationdestinationasia.com/school/nilai-international-school,Nilai International School,"Nilai, Negeri Sembilan",Nilai,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
0d444110-399c-4039-8fab-cd1c555e78ed,https://educationdestinationasia.com/school/seoul-central-international,Seoul Central International,Seoul,Seoul,"Pre-University, Preschool/Kindergarten, Primary Schools, Secondary Schools","pu, k, p, s"
77753b48-be4d-454b-9527-c686bf57e9ad,https://educationdestinationasia.com/school/beaconhouse-newlands-early-years-ss2,"Beaconhouse Newlands Early Years, SS2","Petaling Jaya, Kuala Lumpur",Petaling Jaya,Preschool/Kindergarten,k
4cd2d16a-6114-42ad-9c8e-ac97e4d82a06,https://educationdestinationasia.com/school/concordia-international-school,Concordia International School,Hanoi,Hanoi,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
5e5f9112-a9e4-4595-8a67-c960fda83eb7,https://educationdestinationasia.com/school/repton-school-uae,Repton School - UAE,Dubai | United Arab Emirates (UAE) | United Arab Emirates (UAE),Dubai | United Arab Emirates (UAE) | United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
b23f0d58-7cc2-401c-9b52-8b2fc423aa31,https://educationdestinationasia.com/school/dubai-heights-academy,Dubai Heights Academy,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools","k, p"
36de6deb-6790-41cb-a6cf-2aa6c0b2d837,https://educationdestinationasia.com/school/international-christian-school-uijeongbu,International Christian School Uijeongbu,Uijeongbu,Uijeongbu,"Pre-University, Preschool/Kindergarten, Primary Schools, Secondary Schools","pu, k, p, s"
8e2410ea-2013-49d2-9bf6-a368d5e59b87,https://educationdestinationasia.com/school/marist-brothers-international-school,Marist Brothers International School,Kobe,Kobe,"Pre-University, Preschool/Kindergarten, Primary Schools, Secondary Schools","pu, k, p, s"
7d7f2f56-5947-4a89-aa40-2f4541f36cd2,https://educationdestinationasia.com/school/indonesian-international-school-yangon,Indonesian International School Yangon,Yangon,Yangon,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
0ccf144f-b08f-4013-99e0-41cd429ecafd,https://educationdestinationasia.com/school/mentari-intercultural-school,Mentari Intercultural School,"Jakarta | Jakarta, Indonesia | Jakarta, Indonesia | Indonesia | Indonesia",Jakarta | Jakarta,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
15b86cdd-1aac-4ddd-8ed8-bc0e4c28ed08,https://educationdestinationasia.com/school/doha-modern-indian-school,Doha Modern Indian School,Doha,Doha,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
3883d659-80ba-4414-bbf8-42602984deaa,https://educationdestinationasia.com/school/sekolah-lentera-kasih,Sekolah Lentera Kasih,Indonesia,Indonesia,"Primary Schools, Secondary Schools","p, s"
bfbfecd3-4caa-4527-bb90-dea133fff934,https://educationdestinationasia.com/school/california-prep-international-school,California Prep International School,Thailand,Thailand,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
318a651f-38a6-41b0-8c43-ec8575313687,https://educationdestinationasia.com/school/australian-international-school-dubai,Australian International School Dubai,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
eb49b87e-ec0a-4227-b94f-fcc15f85da63,https://educationdestinationasia.com/school/islamia-english-school,Islamia English School,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
df02220d-56bd-4bde-a569-e90942abbe63,https://educationdestinationasia.com/school/kunming-international-academy,Kunming International Academy,China,China,,
cdcd440e-7988-40a3-b951-99ca5066a823,https://educationdestinationasia.com/school/access-international-academy-ningbo,Access International Academy - Ningbo,China,China,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
369787af-9edd-422e-b70e-2fba2d82cb23,https://educationdestinationasia.com/school/myanmar-international-academy,Myanmar International Academy,Myanmar,Myanmar,"Preschool/Kindergarten, Primary Schools","k, p"
9187a7fe-e690-46f3-8f56-5d4eb3f5636b,https://educationdestinationasia.com/school/montessori-international-school-of-vietnam-an-phu-campus,Montessori International School of Vietnam - An Phu Campus,Ho Chi Minh City,Ho Chi Minh City,"Preschool/Kindergarten, Primary Schools","k, p"
70d4df18-0514-4278-9ee1-f16fa00f0721,https://educationdestinationasia.com/school/collegiate-american-school-cas,Collegiate American School (CAS),Dubai,Dubai,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
342b6f8c-41b7-4546-9456-a10cc54afb87,https://educationdestinationasia.com/school/lodge-international-school,Lodge International School,"Kuching, Sarawak",Kuching,"Primary Schools, Secondary Schools, Pre-University","p, s, pu"
b5b90bd4-7508-4650-8c7d-95987ff184f2,https://educationdestinationasia.com/school/australian-independent-school-bali,Australian Independent School Bali,Bali,Bali,"Primary Schools, Secondary Schools","p, s"
324bbbdd-7333-467b-95c8-ebf287b4cda2,https://educationdestinationasia.com/school/hope-academy,Hope Academy,Jakarta,Jakarta,"Primary Schools, Preschool/Kindergarten","p, k"
691b8158-0f16-4644-ae33-698c91f3fc81,https://educationdestinationasia.com/school/canadian-international-school-china,Canadian International School - China,Beijing | China | China,Beijing | China | China,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
e1dd031c-c665-4ecd-bb4f-26327ea4d8de,https://educationdestinationasia.com/school/the-independent-school-of-jakarta,The Independent School of Jakarta,Indonesia,Indonesia,"Primary Schools, Secondary Schools, Preschool/Kindergarten","p, s, k"
af92ede7-fe87-469c-b7d6-7e84d9da4161,https://educationdestinationasia.com/school/tutong-sixth-form-centre,Tutong Sixth Form Centre,Brunei,Brunei,Pre-University,pu
d13481d9-54dd-48cd-8eaf-c1c9cb67338d,https://educationdestinationasia.com/school/st-margarets-school,St. Margaret's School,Brunei,Brunei,,
49c36cca-c808-4772-8e9f-54ebe2acee41,https://educationdestinationasia.com/school/guangdong-shunde-desheng-school,Guangdong Shunde Desheng School,China,China,"Secondary Schools, Pre-University","s, pu"
07061b9f-f8c2-4b20-a02d-d1de3883ad19,https://educationdestinationasia.com/school/st-marks-international-school,St. Mark's International School (Rama 9 Campus),Bangkok,Bangkok,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
832c8b39-bd89-4e21-a25e-3144793b8641,https://educationdestinationasia.com/school/kanaan-global-school,Kanaan Global School,Jakarta,Jakarta,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
9b6ddad6-d7d6-47d9-b541-09ba2a89e57c,https://educationdestinationasia.com/school/wesley-methodist-schools-ipoh-campus,Wesley Methodist Schools Ipoh (International),"Ipoh, Perak",Ipoh,,
6c323bd9-8199-43a4-a190-d48db5f41c03,https://educationdestinationasia.com/school/st-francis-methodist-school,St Francis Methodist School,Singapore,Singapore,,
679901d7-62b2-458e-bbd6-3425a1cdf676,https://educationdestinationasia.com/school/westlake-international-school-1,Westlake International School,Perak,Perak,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
e822aa43-6014-49f7-96a5-7bd15bfd1bdd,https://educationdestinationasia.com/school/wuxi-taihu-international-school,Wuxi Taihu International School,China,China,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
0c5f6199-9d02-4150-aae4-94894a39a3f5,https://educationdestinationasia.com/school/tamagawa-academy-k-12-and-university,Tamagawa Academy (K-12) and University,Tokyo,Tokyo,"Pre-University, Secondary Schools","pu, s"
bae8221d-7103-4254-aed5-8474b295be5b,https://educationdestinationasia.com/school/tianjin-international-school,Tianjin International School,Tianjin,Tianjin,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
59b25d07-7d70-4def-a381-594a0da6782e,https://educationdestinationasia.com/school/xindu-no-1-middle-school,Xindu No. 1 Middle School,China,China,,
374a69ec-4eb9-4c52-8b44-60fe2fe2e981,https://educationdestinationasia.com/school/st-andrews-international-school-sathorn,St. Andrews International School Sathorn,Bangkok,Bangkok,"Preschool/Kindergarten, Primary Schools","k, p"
53b918a9-cf60-4b5f-acfb-f0b3e353c946,https://educationdestinationasia.com/school/3e-international-school,3e International School,Beijing,Beijing,Preschool/Kindergarten,k
90ecbf2b-64be-48d4-97e0-46b01dc7c37d,https://educationdestinationasia.com/school/laurus-international-school-of-science,Laurus International School of Science,Tokyo,Tokyo,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
606d996c-8894-4cbe-8df4-6900631353c0,https://educationdestinationasia.com/school/one-hope-international-school,One Hope International School,Chiang Rai,Chiang Rai,"Preschool/Kindergarten, Primary Schools","k, p"
01e96e71-7ffc-4406-b47d-fbffc11a18f6,https://educationdestinationasia.com/school/the-english-college-dubai,The English College Dubai,Dubai,Dubai,Secondary Schools,s
3e96f896-6516-4ffc-a243-9dab628d8797,https://educationdestinationasia.com/school/acmar-international-private-schools,Acmar International & Private Schools,"Klang, Selangor",Klang,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
7af276ad-9298-4834-a0b9-b4ae5d010501,https://educationdestinationasia.com/school/tokyo-ymca-international-school,Tokyo YMCA International School,Tokyo,Tokyo,"Primary Schools, Secondary Schools, Preschool/Kindergarten","p, s, k"
645a4203-8e83-436d-9f07-6cb83e7bf623,https://educationdestinationasia.com/school/beaconhouse-yamsaard-international-school-3,Beaconhouse Yamsaard International School (BYS Rangsit),Thailand,Thailand,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
6187cecb-7ef0-467f-8389-b2f297b205fe,https://educationdestinationasia.com/school/garden-international-school-thailand,"Garden International School, Eastern Seaboard, Thailand",Thailand,Thailand,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
39cd80e6-13c7-46f8-bdff-32275999bc9a,https://educationdestinationasia.com/school/dove-green-private-school,Dove Green Private School,Dubai,Dubai,"Preschool/Kindergarten, Primary Schools","k, p"
b3c1c34a-fc03-4982-9e33-b3f35ca8ca11,https://educationdestinationasia.com/school/concordian-international-school,Concordian International School,Bangkok,Bangkok,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
1b09cdf9-071c-4c01-ad93-a0588da7cdbd,https://educationdestinationasia.com/school/st-andrews-international-school-sukhumvit-107,"St. Andrews International School, Sukhumvit 107",Bangkok,Bangkok,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
a4e8b6b7-85aa-4d7c-8724-29c1ebe125cf,https://educationdestinationasia.com/school/collegiate-american-school-cas,Collegiate American School (CAS),Dubai,Dubai,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
3607e63a-1b1d-4a5c-b818-102375f7f3dd,https://educationdestinationasia.com/school/international-christian-school-pyongtaek,International Christian School Pyongtaek,Pyeongtaek,Pyeongtaek,"Primary Schools, Secondary Schools, Pre-University","p, s, pu"
0708becf-418f-40b4-bb89-5883243abc93,https://educationdestinationasia.com/school/virginia-international-private-school,Virginia International Private School,United Arab Emirates (UAE),United Arab Emirates (UAE),Primary Schools,p
8bcfa2d1-4588-4623-b490-1035700375aa,https://educationdestinationasia.com/school/rugby-school-thailand,Rugby School Thailand,Pattaya,Pattaya,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
d8235520-a8c4-4beb-a2eb-e300fe9c1195,https://educationdestinationasia.com/school/overseas-chinese-elementary-school-busan-korea,Overseas Chinese Elementary School Busan,Busan,Busan,"Preschool/Kindergarten, Primary Schools","k, p"
53d383de-f0c0-4a67-bf04-ecf69279f6dc,https://educationdestinationasia.com/school/ichthus-school-south-campus,Ichthus School South Campus,Indonesia,Indonesia,,
331a7e67-9977-4396-bccb-282c594d81c8,https://educationdestinationasia.com/school/gems-metropole-school-motor-city,GEMS Metropole School - Motor City,Dubai,Dubai,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
16a5e5ae-e9e8-4ab7-b97d-e9f8b527b6b8,https://educationdestinationasia.com/school/ecole-francaise-internationale-de-pattaya,Ecole Française internationale de Pattaya,Pattaya,Pattaya,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
34b63a08-11e6-4616-b543-1bb61bbdf73e,https://educationdestinationasia.com/school/sanctus-international-school,Sanctus International School,"Klang, Selangor",Klang,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
1e13cedf-e7c2-4fe4-9ea8-2bde794f6753,https://educationdestinationasia.com/school/brighton-college-singapore,Brighton College Singapore,Singapore,Singapore,"Preschool/Kindergarten, Primary Schools","k, p"
232c3a79-fca9-4852-9371-b77f2d9806c0,https://educationdestinationasia.com/school/international-mongolia-school,International Mongolia School,Seoul,Seoul,"Primary Schools, Secondary Schools","p, s"
c7d7067f-99c7-41c6-aef7-7b3cc720da09,https://educationdestinationasia.com/school/austin-heights-international-school,Austin Heights Private &  International Schools,"Johor Bahru, Johor",Johor Bahru,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
6f39e19d-5007-4682-a28a-ed200f1d7b0b,https://educationdestinationasia.com/school/gems-firstpoint-school-the-villa,GEMS FirstPoint School - The Villa,Dubai,Dubai,,
409199e1-966e-44e7-8e6f-fcf411e70ee0,https://educationdestinationasia.com/school/arab-international-academy,Arab International Academy,Qatar,Qatar,"Primary Schools, Secondary Schools","p, s"
087a5468-d094-408b-9976-88f2bc509a27,https://educationdestinationasia.com/school/Kaichi-Nozomi%20Primary%20and%20Secondary%20School,Kaichi-Nozomi Primary and Secondary School,Tsukubamirai,Tsukubamirai,"Primary Schools, Secondary Schools, Pre-University","p, s, pu"
40c1ea3b-d4d5-4406-869b-8d6e98d4c5ad,https://educationdestinationasia.com/school/charter-international-school,Charter International School,Chiang Mai,Chiang Mai,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
